time,O2,CH4,OH,H2O,O3_col,S8AER_col,T_time,O2_flux
31536000000000.0,3.3960200843961485e-08,0.0002967680238655794,3.211130301582875e-15,0.0007086665888575069,2604213500151.253,238667546182781.47,260.0,1150000000000.0002
31536000000000.0,3.133906944647115e-08,0.00026997415418718085,3.3395633199384077e-15,0.0016955656670803708,1491011222408.033,392292677370123.0,270.0,1150000000000.0002
31536000000000.0,3.034408329621494e-08,0.00011378234395632374,7.917653288549845e-15,0.0035676786761632776,1845699724623.0134,363728641401843.44,280.0,1150000000000.0002
31536000000000.0,2.927385268558802e-08,0.00020073672626521019,3.818321118565869e-15,0.00686226874536033,811006628059.4254,482959789350853.44,290.0,1150000000000.0002
31536000000000.0,3.346941923905824e-08,4.9352712738560836e-05,1.3731189479406474e-14,0.012541848890611754,2021215183769.6614,518979980525795.8,300.0,1150000000000.0002
31536000000000.0,3.97093908646033e-08,2.0259681527501965e-05,2.7302770907006856e-14,0.0217823247089453,1853388915931.5957,422759546953106.25,310.0,1150000000000.0002
31536000000000.0,4.425889665854631e-08,1.1217810508138838e-05,4.021678371186101e-14,0.035941917213778714,1578484528977.8135,244409697226455.03,320.0,1150000000000.0002
31536000000000.0,4.517964462056125e-08,7.665975877599247e-06,4.881833647047244e-14,0.05625206864302104,1536908448445.8093,135765340661594.33,330.0,1150000000000.0002
31536000000000.0,5.082910467084825e-08,4.447133484040797e-06,5.961100177985315e-14,0.08330969117697018,2039276106473.213,15382754633052.865,340.0,1150000000000.0002
31536000000000.0,0.003436165719869586,4.86725582829535e-08,2.8683489793912343e-12,0.11638405571546047,2.3809675065393764e+16,-7.132629232928996e-53,350.0,1150000000000.0002
31536000000000.0,3.842634605412529e-08,0.0002683224040875722,4.263141871939658e-15,0.0002762249914731087,5412890983765.735,99337015722904.47,250.0,1200000000000.0002
31536000000000.0,3.588284910309493e-08,0.00028380543383774035,3.575336005101288e-15,0.0007086675931573637,2847609314583.009,210252891451069.8,260.0,1200000000000.0002
31536000000000.0,3.334020133687515e-08,0.00025180687671342845,3.79712239957015e-15,0.0016955683185283378,1686135180825.7117,363476093326582.4,270.0,1200000000000.0002
31536000000000.0,3.2858516886682276e-08,0.00010171856816922517,9.209534161921796e-15,0.0035676812162384513,2132325656480.9968,339548437927615.06,280.0,1200000000000.0002
31536000000000.0,3.130184144078325e-08,0.00018847576921536964,4.25915253001658e-15,0.006862275433665469,923072221629.0055,480353570947432.0,290.0,1200000000000.0002
31536000000000.0,3.635984718947248e-08,4.734724179911832e-05,1.470695871087169e-14,0.012541850636125213,2170151033750.27,512065468111913.25,300.0,1200000000000.0002
31536000000000.0,4.36306687389702e-08,1.971869720537932e-05,2.837309422934156e-14,0.021782325514649602,1980800955067.012,407852009171270.4,310.0,1200000000000.0002
31536000000000.0,4.908249430361625e-08,1.0866637902589448e-05,4.1582574294709664e-14,0.03594191792623726,1731208197379.8164,222007419986238.72,320.0,1200000000000.0002
31536000000000.0,5.082714191009569e-08,7.291333411314872e-06,5.077787085155096e-14,0.0562520695099636,1748806690691.592,108807734034265.47,330.0,1200000000000.0002
31536000000000.0,6.253552426331235e-08,3.7227463846092895e-06,6.533856449874781e-14,0.08330969298681583,2641698132104.1235,3181655518791.901,340.0,1200000000000.0002
31536000000000.0,0.004131388088499914,5.1683712265698224e-08,2.743144870941408e-12,0.11638432708850432,2.768904029652929e+16,-2.6783068162538643e-52,350.0,1200000000000.0002
31536000000000.0,4.0412932490911686e-08,0.00025571088589086124,4.763403361930683e-15,0.0002762253585230075,5772718539137.508,75848986698144.05,250.0,1250000000000.0002
31536000000000.0,3.7881060746853764e-08,0.00026871893071439145,4.008662184996247e-15,0.0007086686171784919,3113545893108.6133,181676723936922.88,260.0,1250000000000.0002
31536000000000.0,3.549013995587276e-08,0.00023133201608290942,4.365580623874903e-15,0.0016955709801063663,1916505636698.552,331883730686073.8,270.0,1250000000000.0002
31536000000000.0,3.564089760430029e-08,9.212893602894e-05,1.0505123125551561e-14,0.0035676831589092992,2423999402721.8057,316695324572514.75,280.0,1250000000000.0002
31536000000000.0,3.34690162656241e-08,0.00017329733962205768,4.837827101883155e-15,0.006862282682859162,1063633692720.6465,477212266339986.2,290.0,1250000000000.0002
31536000000000.0,3.946667630504907e-08,4.5624879199989175e-05,1.5628040094359715e-14,0.012541852116114608,2320020288757.6914,505241045767976.25,300.0,1250000000000.0002
31536000000000.0,4.775060616768647e-08,1.919632640511865e-05,2.9425270029782484e-14,0.021782326267788577,2106932538203.5557,392105062525059.94,310.0,1250000000000.0002
31536000000000.0,5.435704534314751e-08,1.0554548393826022e-05,4.289990493143478e-14,0.03594191856558595,1889723592687.4624,200800840868125.22,320.0,1250000000000.0002
31536000000000.0,5.743690749153767e-08,6.889226396181189e-06,5.2934561180862456e-14,0.05625207039165121,1997906707508.404,82218130099555.88,330.0,1250000000000.0002
31536000000000.0,1.0126774820836509e-07,2.0701457396542477e-06,8.54798663226305e-14,0.08330969679541006,4762299180075.415,1967421256.2830534,340.0,1250000000000.0002
31536000000000.0,0.00483362015142601,5.557210992146446e-08,2.5448594430856952e-12,0.11638460119756307,3.1421949319452784e+16,-3.1434986267729294e-53,350.0,1250000000000.0002
31536000000000.0,4.2525250816011165e-08,0.0002420460382119535,5.3362704077616515e-15,0.0002762257177930745,6160556308127.216,56319649744066.16,250.0,1300000000000.0002
31536000000000.0,4.000122479939878e-08,0.00025220748758753497,4.516377926435326e-15,0.0007086696260141481,3407033331030.399,153830475644768.53,260.0,1300000000000.0002
31536000000000.0,3.779907017883069e-08,0.0002077067994894949,5.1222265616369694e-15,0.0016955737312110283,2193214353969.6287,295301233833552.8,270.0,1300000000000.0002
31536000000000.0,3.8737856392033086e-08,8.33016477267134e-05,1.193746130988583e-14,0.003567684851817347,2740450913589.3887,293082376384246.44,280.0,1300000000000.0002
31536000000000.0,3.582773125746088e-08,0.0001574350767049164,5.5367237297701e-15,0.006862289628274272,1230899159202.7014,473321748288735.56,290.0,1300000000000.0002
31536000000000.0,4.2835835056283286e-08,4.379134186852543e-05,1.660509555325461e-14,0.01254185357051178,2479001441091.695,497541041753519.06,300.0,1300000000000.0002
31536000000000.0,5.2033674187982475e-08,1.8760761746804174e-05,3.0410042688801787e-14,0.02178232691719281,2229262858913.039,376848219357012.75,310.0,1300000000000.0002
31536000000000.0,6.02793591941858e-08,1.0221126009194572e-05,4.425196247454116e-14,0.0359419192018925,2065060604441.728,179068267274661.97,320.0,1300000000000.0002
31536000000000.0,6.540693120111189e-08,6.375517246582043e-06,5.566826608482428e-14,0.05625207143015752,2301800182466.5015,53670515165041.97,330.0,1300000000000.0002
31536000000000.0,0.002773535667933617,7.238374104376193e-08,2.3459331721100152e-12,0.08331049836754685,3.5289060295830156e+16,-1.5730707390208098e-52,340.0,1300000000000.0002
31536000000000.0,0.005542838048149844,6.02155090816015e-08,2.3148320078802178e-12,0.11638487803354465,3.5033711072944816e+16,2.774701040136412e-52,350.0,1300000000000.0002
31536000000000.0,4.476037870595471e-08,0.00022656239564524994,6.028632610345064e-15,0.0002762260848252675,6569888247040.235,39719231783363.766,250.0,1350000000000.0002
31536000000000.0,4.2234718849385426e-08,0.00023348727466601058,5.146207022864404e-15,0.0007086706567215601,3728416811731.036,125760994563039.25,260.0,1350000000000.0002
31536000000000.0,4.03689291198788e-08,0.00018363172319875136,6.069294877978372e-15,0.0016955763031597897,2519426043964.139,255993338306036.06,270.0,1350000000000.0002
31536000000000.0,4.220517540613373e-08,7.538621158830112e-05,1.346173712537916e-14,0.003567686300492678,3076436607499.0654,268635143707220.75,280.0,1350000000000.0002
31536000000000.0,3.842151445492433e-08,0.00014118365565563598,6.3904440013556904e-15,0.006862296208737864,1430059106292.8298,468412458026348.1,290.0,1350000000000.0002
31536000000000.0,4.646607183532225e-08,4.186250067229789e-05,1.7643268978898144e-14,0.012541854999794991,2645301982135.6226,488637215272671.9,300.0,1350000000000.0002
31536000000000.0,5.653203580557152e-08,1.842175074301334e-05,3.131076940700504e-14,0.02178232746139234,2351122669637.664,362909571251603.5,310.0,1350000000000.0002
31536000000000.0,6.687926823570257e-08,9.821543434906604e-06,4.574300428228381e-14,0.035941919891971826,2255560314714.337,154642804699459.1,320.0,1350000000000.0002
31536000000000.0,7.537937564076892e-08,5.728800664795564e-06,5.948557056536342e-14,0.05625207268167423,2671656649513.7285,26123187681382.047,330.0,1350000000000.0002
31536000000000.0,0.0035530043800973445,7.644241532224336e-08,2.244345732016361e-12,0.08331072256123805,4.578435909342045e+16,-2.824385726103719e-52,340.0,1350000000000.0002
31536000000000.0,0.00625940618322984,6.558959336931722e-08,2.0763629054623295e-12,0.11638515773877148,3.854160045429093e+16,1.7306792040799938e-52,350.0,1350000000000.0002
31536000000000.0,4.7200118869431003e-08,0.000210015936756376,6.849575578917798e-15,0.0002762264450399868,7013375246451.748,26496296997277.254,250.0,1400000000000.0002
31536000000000.0,4.4648406997362e-08,0.00021371188885980404,5.9084614007183426e-15,0.0007086716568574187,4081458140830.087,98849396371368.38,260.0,1400000000000.0002
31536000000000.0,4.3233995267391894e-08,0.0001596241707772857,7.274936978163527e-15,0.0016955786727148741,2897302223576.7397,214047719982402.16,270.0,1400000000000.0002
31536000000000.0,4.601957972283057e-08,6.815328458449495e-05,1.5106181333431932e-14,0.0035676875654781833,3425686932804.625,242886552575306.22,280.0,1400000000000.0002
31536000000000.0,4.131003092588789e-08,0.00012490882804012222,7.440885210237405e-15,0.006862302348857661,1666847240334.078,462165991930536.44,290.0,1400000000000.0002
31536000000000.0,5.0297736046543924e-08,4.003260330561149e-05,1.8686772378905523e-14,0.012541856310586451,2810650725529.488,478832603328995.7,300.0,1400000000000.0002
31536000000000.0,6.138263381840053e-08,1.8100364627228065e-05,3.2192408350906146e-14,0.021782327967119288,2479435621423.2393,349404728786587.25,310.0,1400000000000.0002
31536000000000.0,7.402558723515015e-08,9.395590133891168e-06,4.7354619380927e-14,0.035941920597412136,2446840286078.5356,128530368303650.39,320.0,1400000000000.0002
31536000000000.0,9.329991178882139e-08,4.63793730661802e-06,6.657172342632571e-14,0.05625207463091353,3309568265317.6006,4101849304121.5977,330.0,1400000000000.0002
31536000000000.0,0.0043221577874123715,8.319903143399146e-08,2.0113073510743407e-12,0.08331094378617501,5.6187002380776456e+16,3.4201742586124127e-53,340.0,1400000000000.0002
31536000000000.0,0.006977810948634846,7.165792884543025e-08,1.8462192212444156e-12,0.11638543816110876,4.1935329856646616e+16,2.563038339712598e-52,350.0,1400000000000.0002
31536000000000.0,4.9940280982331425e-08,0.00019324706025964584,7.796942039065328e-15,0.0002762267847413211,7503898873251.113,16709121526690.836,250.0,1450000000000.0005
31536000000000.0,4.730495872280995e-08,0.00019466807899788422,6.780665066027152e-15,0.0007086725577547112,4463449983170.747,74796875200255.17,260.0,1450000000000.0005
31536000000000.0,4.641230428074402e-08,0.00013960107247861845,8.599757922322738e-15,0.001695580540766361,3294749263108.5483,175236954732199.25,270.0,1450000000000.0005
31536000000000.0,5.003836584887738e-08,6.209672655427052e-05,1.676737943116644e-14,0.0035676885940484643,3757421727217.55,217322750634553.38,280.0,1450000000000.0005
31536000000000.0,4.4496525583894984e-08,0.00011115034175520945,8.566364452189318e-15,0.006862307314798914,1920862199505.7444,454743718552594.1,290.0,1450000000000.0005
31536000000000.0,5.424794816631386e-08,3.845532632520244e-05,1.9687262135950685e-14,0.012541857433989289,2966145444532.5913,468747537142892.7,300.0,1450000000000.0005
31536000000000.0,6.671639603616324e-08,1.770627867148763e-05,3.3129238948431965e-14,0.021782328507890827,2619100341465.374,334386769037574.1,310.0,1450000000000.0005
31536000000000.0,8.181961445773989e-08,8.9898062280232e-06,4.9019704326154654e-14,0.035941921265954836,2638519024769.8037,103449474201919.12,320.0,1450000000000.0005
31536000000000.0,0.002655500691174573,2.4865739809216575e-07,3.890930589422789e-13,0.056252612390316085,2.21387973944127e+17,-2.4167106558506352e-52,330.0,1450000000000.0005
31536000000000.0,0.005096268939569675,9.212014976210376e-08,1.7352395672818246e-12,0.08331116643589323,6.6657892957105816e+16,-1.00409729005462e-52,340.0,1450000000000.0005
31536000000000.0,0.0076979394461110075,7.841910304887238e-08,1.632676937822524e-12,0.11638571925647702,4.5226716711617304e+16,-3.0548032276346077e-52,350.0,1450000000000.0005
31536000000000.0,5.3062938877965264e-08,0.00017528981641163816,8.957352840683375e-15,0.0002762271218803963,8042567803040.367,9590396386041.459,250.0,1500000000000.0005
31536000000000.0,5.023070555895731e-08,0.00017608627506952542,7.80267861195938e-15,0.0007086733816555652,4871716939725.783,53534175299099.63,260.0,1500000000000.0005
31536000000000.0,4.9816880064770767e-08,0.00012373528866913466,9.975679013844225e-15,0.0016955819587340746,3684558923097.422,141314480058661.88,270.0,1500000000000.0005
31536000000000.0,5.40846659224783e-08,5.7964032411368805e-05,1.8172265173852324e-14,0.00356768930351836,4034932563066.424,194830409868402.56,280.0,1500000000000.0005
31536000000000.0,4.802438588655745e-08,9.88074295699739e-05,9.82071669546362e-15,0.0068623115676063485,2199362761751.6587,445733564054099.7,290.0,1500000000000.0005
31536000000000.0,5.825144197844561e-08,3.729800259830752e-05,2.056081837750973e-14,0.01254185830162757,3106503659908.801,459466122942753.44,300.0,1500000000000.0005
31536000000000.0,7.253818120529668e-08,1.721197421589786e-05,3.415556005140817e-14,0.021782329105989772,2766550838572.5493,316459705759141.06,310.0,1500000000000.0005
31536000000000.0,9.095388122312522e-08,8.521642321796646e-06,5.092797505938506e-14,0.03594192198611335,2858830797363.0923,78049438899525.45,320.0,1500000000000.0005
31536000000000.0,0.0032620030606858954,3.1488552587933037e-07,2.7369014336702997e-13,0.05625273369394696,2.863626830914861e+17,9.295179033844762e-53,330.0,1500000000000.0005
31536000000000.0,0.005872663987201909,1.0313154129777698e-07,1.4608087784137908e-12,0.08331138974143588,7.712179080603682e+16,4.886737990247619e-53,340.0,1500000000000.0005
31536000000000.0,0.008423452002550257,8.591792613559119e-08,1.4379378789385268e-12,0.11638600245360192,4.844038843209344e+16,-2.7654186420977818e-52,350.0,1500000000000.0005
31536000000000.0,5.671053224493576e-08,0.00015766902521876808,1.029563705486506e-14,0.00027622743245556456,8635612229185.231,5113562637127.045,250.0,1550000000000.0005
31536000000000.0,5.351317706099397e-08,0.00015980202899948886,8.895204970166037e-15,0.0007086740694745875,5304216129341.021,36640044047834.88,260.0,1550000000000.0005
31536000000000.0,5.335354229185247e-08,0.00011314117298725438,1.1168804931475574e-14,0.0016955828935350924,4031230916012.7095,115103375719368.45,270.0,1550000000000.0005
31536000000000.0,5.8187266416304546e-08,5.516822360567615e-05,1.9348067806024015e-14,0.0035676897993595874,4271151069155.97,175022498057950.2,280.0,1550000000000.0005
31536000000000.0,5.187536334221556e-08,8.799714355025188e-05,1.1184824741646138e-14,0.006862315148015117,2494788557729.7183,434974951054109.75,290.0,1550000000000.0005
31536000000000.0,6.2333168223828e-08,3.6520644581468695e-05,2.1293658568640035e-14,0.012541858949244417,3235825759772.6143,451472941089974.3,300.0,1550000000000.0005
31536000000000.0,7.870474631885284e-08,1.6687726132087504e-05,3.5216867800400845e-14,0.02178232970858789,2911546572199.091,296291173514230.8,310.0,1550000000000.0005
31536000000000.0,1.0209836483712322e-07,7.897691943051588e-06,5.3415491904604185e-14,0.03594192287080842,3111617276989.9727,49755693348223.76,320.0,1550000000000.0005
31536000000000.0,0.0037180938454000087,3.7798263809152963e-07,2.1216545910767526e-13,0.05625282490422037,3.341926491578716e+17,6.378685011521585e-53,330.0,1550000000000.0005
31536000000000.0,0.006656356431498069,1.1618175021075741e-07,1.2128976520418756e-12,0.08331161514479118,8.762255504580459e+16,2.7822544745806783e-53,340.0,1550000000000.0005
31536000000000.0,0.009144710536153315,9.412426007278269e-08,1.2651348778135574e-12,0.11638628399034226,5.154238745121487e+16,1.900180055517527e-52,350.0,1550000000000.0005
31536000000000.0,6.08888325440627e-08,0.00014092703465312054,1.1816862967054258e-14,0.00027622771123160896,9240656235193.271,2520551318355.3633,250.0,1600000000000.0005
31536000000000.0,5.729382588297358e-08,0.00014369708602799552,1.0178726832894955e-14,0.0007086747110966396,5781917808700.159,22985130691182.44,260.0,1600000000000.0005
31536000000000.0,5.7062655989266077e-08,0.00010516812968118306,1.2274412341560033e-14,0.0016955835877881533,4355316429859.3994,93328844569250.62,270.0,1600000000000.0005
31536000000000.0,6.261520474246455e-08,5.269017334085011e-05,2.0513396583461906e-14,0.0035676902314938893,4507401651727.339,155616430399980.06,280.0,1600000000000.0005
31536000000000.0,5.594258117483522e-08,7.904668399428676e-05,1.259177029484996e-14,0.00686231802706097,2787344609428.041,422880872720111.25,290.0,1600000000000.0005
31536000000000.0,6.662036169998832e-08,3.586565301415411e-05,2.1982489102285918e-14,0.012541859510352606,3364158430497.885,444046803527899.06,300.0,1600000000000.0005
31536000000000.0,8.507706617447455e-08,1.6230895235827295e-05,3.6218169237128556e-14,0.02178233024363356,3047275982320.548,276075278550146.75,310.0,1600000000000.0005
31536000000000.0,1.1616477441754329e-07,7.162654678509955e-06,5.659983008621803e-14,0.035941923878538,3385564636947.5,23850009391856.703,320.0,1600000000000.0005
31536000000000.0,0.004115001604286123,4.4264619268249877e-07,1.718331994201213e-13,0.05625290427113678,3.749091851828509e+17,1.0859899228793416e-52,330.0,1600000000000.0005
31536000000000.0,0.007437230739754704,1.313488861379753e-07,9.994588983278387e-13,0.08331183973635581,9.799814768605526e+16,1.777069327989711e-52,340.0,1600000000000.0005
31536000000000.0,0.00986718387662608,1.0302797707429061e-07,1.1138596563305547e-12,0.11638656600136704,5.456923991536186e+16,2.566314222622062e-52,350.0,1600000000000.0005
31536000000000.0,6.531458927323184e-08,0.000128416600296706,1.3224956480212963e-14,0.00027622791402157564,9786646228818.729,1292671967946.9355,250.0,1650000000000.0005
31536000000000.0,6.182010274404749e-08,0.00012773838224000973,1.1685561256519684e-14,0.0007086753119698082,6325047301275.012,13005070448876.1,260.0,1650000000000.0005
31536000000000.0,6.10964749156281e-08,9.867028781819322e-05,1.3320699751450052e-14,0.0016955841439293502,4681469901591.11,74746639193787.5,270.0,1650000000000.0005
31536000000000.0,6.781204265408917e-08,4.9712155792542205e-05,2.1889256849586866e-14,0.003567690712590219,4788866874447.641,134295547303291.78,280.0,1650000000000.0005
31536000000000.0,5.998391368254076e-08,7.313049462392531e-05,1.3764344744305197e-14,0.006862319945972958,3032582085939.9175,411562700149912.2,290.0,1650000000000.0005
31536000000000.0,7.126581565533963e-08,3.513048209546754e-05,2.2703041932792054e-14,0.01254186008493366,3501684614666.9893,436176021751198.5,300.0,1650000000000.0005
31536000000000.0,9.177277304444129e-08,1.584295546863484e-05,3.715457691775676e-14,0.02178233071210526,3180478686323.9272,256908694737440.62,310.0,1650000000000.0005
31536000000000.0,1.462976946049452e-07,5.514677064456805e-06,6.494450984300732e-14,0.035941925916180506,3927238100891.1816,1839219909807.6033,320.0,1650000000000.0005
31536000000000.0,0.0044677346294854925,5.088628121587434e-07,1.436928675954871e-13,0.056252974797696705,4.103866768737868e+17,1.9801101257589006e-53,330.0,1650000000000.0005
31536000000000.0,0.008216030724161426,1.485665655543748e-07,8.228541520507934e-13,0.0833120637300081,1.0825018271360054e+17,-8.533920314858958e-53,340.0,1650000000000.0005
31536000000000.0,0.010587334151097815,1.1353387109418789e-07,9.641966932406474e-13,0.11638684710505368,5.740019060610829e+16,2.455998679464286e-52,350.0,1650000000000.0005
31536000000000.0,6.981710152621589e-08,0.00011950776163403792,1.4471096154231876e-14,0.00027622805747579615,10263819681982.107,685174592707.1133,250.0,1700000000000.0007
31536000000000.0,6.722117944730701e-08,0.00011200357629174904,1.3472784196080562e-14,0.0007086758734273388,6914176143584.187,6413083092653.5625,260.0,1700000000000.0007
31536000000000.0,6.574959065616666e-08,9.156230033844747e-05,1.4541191180056085e-14,0.0016955847192086035,5052595424041.689,57018602237315.45,270.0,1700000000000.0007
31536000000000.0,7.416221059965316e-08,4.563815833394976e-05,2.375830703665806e-14,0.0035676913156942286,5139746717694.56,108469653396377.6,280.0,1700000000000.0007
31536000000000.0,6.39699847747965e-08,6.9299036909428e-05,1.4710064581184265e-14,0.006862321228711405,3235015608154.87,401615818923879.6,290.0,1700000000000.0007
31536000000000.0,7.641761321040281e-08,3.4132419088769836e-05,2.354164897798424e-14,0.012541860757872869,3654633894349.838,426461675293470.4,300.0,1700000000000.0007
31536000000000.0,9.91685686064494e-08,1.541172392375663e-05,3.815221546608918e-14,0.021782331197633488,3326093087385.549,236890928362677.06,310.0,1700000000000.0007
31536000000000.0,0.00021255202058104232,5.989151898804396e-07,2.143752684460339e-13,0.03594195886221775,4.787561272230645e+16,1.1817537265234794e-39,320.0,1700000000000.0007
31536000000000.0,0.004788255184113613,5.770674029785904e-07,1.229790053908443e-13,0.056253038877045865,4.420372330020984e+17,-4.83590865599118e-53,330.0,1700000000000.0007
31536000000000.0,0.008990969964963423,1.679329717732714e-07,6.783691613521026e-13,0.0833122866117643,1.1834506863039651e+17,-2.0577105945453096e-52,340.0,1700000000000.0007
31536000000000.0,0.01130533904935586,1.2405359158766538e-07,8.505418044462261e-13,0.1163871273717759,6.024573567668147e+16,1.401099962534666e-52,350.0,1700000000000.0007
31536000000000.0,7.473582372542355e-08,0.00011211742105067506,1.5668772212842985e-14,0.0002762281742277899,10768144116797.66,351464905378.0451,250.0,1750000000000.0007
31536000000000.0,7.285985647862812e-08,0.00010042487153613256,1.5127110195362158e-14,0.000708676276081024,7428591117720.452,3076959604829.312,260.0,1750000000000.0007
31536000000000.0,7.13268807054101e-08,8.292807008291807e-05,1.613780283569406e-14,0.0016955853750485169,5489930433379.202,39330884000522.03,270.0,1750000000000.0007
31536000000000.0,8.098079433638017e-08,4.183781945318507e-05,2.572083758874035e-14,0.0035676918620876318,5475422579379.378,82660288045480.72,280.0,1750000000000.0007
31536000000000.0,6.801150804376162e-08,6.652087648472582e-05,1.553160656797568e-14,0.006862322184471629,3414791176984.862,392658586845517.94,290.0,1750000000000.0007
31536000000000.0,8.211107303542619e-08,3.284941208164306e-05,2.4528199596499e-14,0.012541861536623348,3819932479787.037,413955800749334.5,300.0,1750000000000.0007
31536000000000.0,1.0748594549464587e-07,1.4856103289847239e-05,3.9316405281953106e-14,0.021782331758910017,3487174565878.7944,213167824940223.53,310.0,1750000000000.0007
31536000000000.0,0.00025159573225994085,6.316246581769893e-07,2.0571827054890333e-13,0.035941963993155066,6.25205482085307e+16,8.321804193931159e-41,320.0,1750000000000.0007
31536000000000.0,0.005072823947015243,6.460096745853863e-07,1.0757218458694821e-13,0.05625309576206175,4.6973576944950214e+17,-2.8168380348200832e-52,330.0,1750000000000.0007
31536000000000.0,0.00976044011577847,1.8940671973268817e-07,5.617398879352049e-13,0.08331250791895838,1.282618465089895e+17,2.2464767606924165e-52,340.0,1750000000000.0007
31536000000000.0,0.012016899852462286,1.3527842169823718e-07,7.529733167526818e-13,0.11638740512307473,6.300017152205661e+16,3.165708169125215e-53,350.0,1750000000000.0007
31536000000000.0,8.088146234905508e-08,0.00010354328972515651,1.708776083983313e-14,0.00027622830085617645,11423832424359.4,153894466584.84253,250.0,1800000000000.0007
31536000000000.0,7.837859568742807e-08,9.301398891482554e-05,1.6471937175080467e-14,0.0007086765341889761,7857297456227.532,1522897038562.8625,260.0,1800000000000.0007
31536000000000.0,7.748286138279728e-08,7.505525516186201e-05,1.782291934621457e-14,0.0016955859544171598,5922637690975.289,24792621363569.24,270.0,1800000000000.0007
31536000000000.0,8.737409469490358e-08,3.946302049447008e-05,2.7244731472443756e-14,0.003567692214610912,5729442875107.154,62555729364779.41,280.0,1800000000000.0007
31536000000000.0,7.2227269762521e-08,6.437125656092636e-05,1.625816733417883e-14,0.0068623229426078396,3586173804618.7095,384414201384603.9,290.0,1800000000000.0007
31536000000000.0,8.81349237530774e-08,3.153466720897786e-05,2.5555938452678446e-14,0.012541862306226012,3982186116498.5806,399470295934883.7,300.0,1800000000000.0007
31536000000000.0,1.1644249249260889e-07,1.4258007430626238e-05,4.0557924572232545e-14,0.021782332338138314,3646747956059.978,186515666734637.53,310.0,1800000000000.0007
31536000000000.0,0.0002782855296321389,6.695876075236007e-07,1.965205705625217e-13,0.03594196749215565,7.336934289614123e+16,1.7948770442491801e-41,320.0,1800000000000.0007
31536000000000.0,0.005328027124046106,7.159158483439771e-07,9.570369508214155e-14,0.05625314677038881,4.9425228767046106e+17,-6.455486128041723e-53,330.0,1800000000000.0007
31536000000000.0,0.01052485651823819,2.145127938247228e-07,4.605943865468112e-13,0.08331272776970922,1.3783512123151518e+17,-1.3913106909340333e-52,340.0,1800000000000.0007
31536000000000.0,0.012727951721180599,1.4719119642093285e-07,6.693329959678002e-13,0.11638768267567813,6.569579790628807e+16,-1.441670236278834e-52,350.0,1800000000000.0007
31536000000000.0,8.851737815997195e-08,9.353388362281737e-05,1.883758748220749e-14,0.00027622843991184014,12182429810987.326,53940436209.14436,250.0,1850000000000.0007
31536000000000.0,8.454868643101601e-08,8.668182588209865e-05,1.7774752685979486e-14,0.0007086767493784125,8327860653322.388,702023627942.5297,260.0,1850000000000.0007
31536000000000.0,8.34685058942796e-08,6.979686494337989e-05,1.920685958776233e-14,0.0016955863434854872,6275065682074.921,15284650752293.93,270.0,1850000000000.0007
31536000000000.0,9.406316139349877e-08,3.765998737955549e-05,2.8576148409621076e-14,0.003567692486404092,5970954234912.34,45810724189087.22,280.0,1850000000000.0007
31536000000000.0,7.68832833513513e-08,6.186159874508885e-05,1.7089223051869114e-14,0.006862323762418513,3777573624937.6987,375113303136392.0,290.0,1850000000000.0007
31536000000000.0,9.420408058593003e-08,3.0448010160133687e-05,2.650059297472191e-14,0.01254186295270157,4127090588043.8447,384879757399527.9,300.0,1850000000000.0007
31536000000000.0,1.2570732940473585e-07,1.373973662002088e-05,4.1725725384004516e-14,0.021782332848525512,3792751636368.746,160605954838200.88,310.0,1850000000000.0007
31536000000000.0,0.0002991159250937772,7.100653942405783e-07,1.8779262121926166e-13,0.03594197021709975,8.22427154342036e+16,6.218554846232761e-42,320.0,1850000000000.0007
31536000000000.0,0.005560556111396837,7.870025278831587e-07,8.629019775004297e-14,0.056253193240700945,5.1639683720302054e+17,-2.8163762282987357e-52,330.0,1850000000000.0007
31536000000000.0,0.011281269099072998,2.4045115812075167e-07,3.8627067637312705e-13,0.08331294531767015,1.4735806308696467e+17,-1.6495012891951323e-52,340.0,1850000000000.0007
31536000000000.0,0.013438504905492756,1.598823850953285e-07,5.965236190355038e-13,0.11638796003351111,6.833082297617523e+16,5.71952229322892e-53,350.0,1850000000000.0007
31536000000000.0,9.591009476717835e-08,8.686319466037277e-05,2.0255936586403222e-14,0.00027622853313107336,12805764885212.357,19499046012.672604,250.0,1900000000000.0007
31536000000000.0,9.277408851310063e-08,7.800341888562788e-05,1.960700652701837e-14,0.0007086770233774796,8964088205230.408,233072166248.31427,260.0,1900000000000.0007
31536000000000.0,8.961576950058445e-08,6.598193971069892e-05,2.039514719128416e-14,0.0016955866275519716,6602035524342.482,9056188223109.316,270.0,1900000000000.0007
31536000000000.0,1.0324382870965997e-07,3.456535889443375e-05,3.0713952265817894e-14,0.003567692903148802,6328379754027.332,27103561779078.992,280.0,1900000000000.0007
31536000000000.0,8.216645920697759e-08,5.8800148215348035e-05,1.8074657146343634e-14,0.006862324690417531,4000259603090.455,363637457875006.0,290.0,1900000000000.0007
31536000000000.0,1.0027233719600266e-07,2.96645617371507e-05,2.7298497186800994e-14,0.012541863449470083,4256931763060.3374,371644311636546.06,300.0,1900000000000.0007
31536000000000.0,1.3591303530886673e-07,1.321937756354474e-05,4.293948920805558e-14,0.02178233334865854,3947486418303.11,135105940271351.8,310.0,1900000000000.0007
